name,serial,link,title,title score,firstName,name score,origin,origin score,combo score,total score
Lumos of the Havens,389,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/389,,0.03,Lumos,0.02,Havens,0.26,7.16,7.47
Thana of the Wood,9025,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9025,,0.03,Thana,0.24,Wood,0.04,7.16,7.47
Celeste of the Steppe,4269,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4269,,0.03,Celeste,0.15,Steppe,0.14,7.16,7.47
Isaac of the Plains,3189,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3189,,0.03,Isaac,0.11,Plains,0.17,7.16,7.47
Lux of the Valley,2398,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2398,,0.03,Lux,0.17,Valley,0.11,7.16,7.47
Chronomancer Froggy of the Havens,9050,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9050,Chronomancer,2.32,Froggy,4.86,Havens,0.26,0.02,7.47
Magus Ulysse out of the Void,5865,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5865,Magus,0.05,Ulysse,0.17,Void,7.23,0.02,7.47
Udor of the Brambles,7524,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7524,,0.03,Udor,0.08,Brambles,0.20,7.16,7.47
Lamia of the Desert,1869,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1869,,0.03,Lamia,0.15,Desert,0.13,7.16,7.47
Celah of the Brambles,5001,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5001,,0.03,Celah,0.08,Brambles,0.20,7.16,7.46
Archmagus Pumlo of Alfheim,6849,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6849,Archmagus,0.01,Pumlo,0.20,Alfheim,7.23,0.02,7.46
Amir of the Brambles,458,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/458,,0.03,Amir,0.07,Brambles,0.20,7.16,7.46
Amir of the Brambles,5331,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5331,,0.03,Amir,0.07,Brambles,0.20,7.16,7.46
Aleister of the Havens,1533,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1533,,0.03,Aleister,0.01,Havens,0.26,7.16,7.46
Udor of the Grotto,1099,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1099,,0.03,Udor,0.08,Grotto,0.19,7.16,7.46
Battle Mage Wolfram out of the Void,39,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/39,Battle Mage,0.03,Wolfram,0.18,Void,7.23,0.02,7.46
Sorcerer Silas out of the Void,1377,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1377,Sorcerer,0.03,Silas,0.18,Void,7.23,0.02,7.46
Celah of the Grotto,3665,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3665,,0.03,Celah,0.08,Grotto,0.19,7.16,7.46
Bathsheba of the Marsh,5312,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5312,,0.03,Bathsheba,0.15,Marsh,0.12,7.16,7.46
Oberon of the Steppe,7459,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7459,,0.03,Oberon,0.13,Steppe,0.14,7.16,7.46
Basil of the Plains,7018,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7018,,0.03,Basil,0.09,Plains,0.17,7.16,7.45
Udor of the Cosmos,2994,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2994,,0.03,Udor,0.08,Cosmos,0.18,7.16,7.45
Solomon of the Grotto,4829,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4829,,0.03,Solomon,0.07,Grotto,0.19,7.16,7.45
Celeste of the Mount,1105,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1105,,0.03,Celeste,0.15,Mount,0.11,7.16,7.45
Geomancer Pix of the Mountain,5439,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5439,Geomancer,0.62,Pix,6.35,Mountain,0.46,0.02,7.45
Milo of the Brambles,7039,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7039,,0.03,Milo,0.06,Brambles,0.20,7.16,7.44
Crowley of the Grotto,5300,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5300,,0.03,Crowley,0.06,Grotto,0.19,7.16,7.44
Alatar of the Cosmos,3477,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3477,,0.03,Alatar,0.07,Cosmos,0.18,7.16,7.44
Ixar of the Brambles,4461,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4461,,0.03,Ixar,0.05,Brambles,0.20,7.16,7.44
Oberon of the Hall,472,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/472,,0.03,Oberon,0.13,Hall,0.12,7.16,7.44
Sondra of the Marsh,1495,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1495,,0.03,Sondra,0.13,Marsh,0.12,7.16,7.44
Zelroth of the Desert,1344,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1344,,0.03,Zelroth,0.12,Desert,0.13,7.16,7.44
Larissa of the Wood,858,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/858,,0.03,Larissa,0.20,Wood,0.04,7.16,7.44
Atlanta of the Wood,3329,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3329,,0.03,Atlanta,0.20,Wood,0.04,7.16,7.44
Druid Nicolas of the Cold,1487,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1487,Druid,0.10,Nicolas,0.08,Cold,7.23,0.02,7.44
Zaros of the Mount,9243,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9243,,0.03,Zaros,0.14,Mount,0.11,7.16,7.44
Oracle Jasper of the Palms,3445,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3445,Oracle,5.90,Jasper,0.96,Palms,0.55,0.02,7.43
Hadrien of the Grotto,2828,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2828,,0.03,Hadrien,0.05,Grotto,0.19,7.16,7.43
Sondra of the Valley,7955,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7955,,0.03,Sondra,0.13,Valley,0.11,7.16,7.43
Oberon of the Valley,9262,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9262,,0.03,Oberon,0.13,Valley,0.11,7.16,7.43
Battle Mage Danny of Alfheim,913,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/913,Battle Mage,0.03,Danny,0.15,Alfheim,7.23,0.02,7.43
Sorcerer Remus of the Inferno,4100,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4100,Sorcerer,0.03,Remus,0.15,Inferno,7.23,0.02,7.43
Daria of the Grotto,1862,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1862,,0.03,Daria,0.05,Grotto,0.19,7.16,7.43
Zelroth of the Marsh,4336,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4336,,0.03,Zelroth,0.12,Marsh,0.12,7.16,7.43
Ofaris of the Hills,3025,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3025,,0.03,Ofaris,0.08,Hills,0.16,7.16,7.43
Ofaris of the Hills,9716,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9716,,0.03,Ofaris,0.08,Hills,0.16,7.16,7.43
Oberon of the Keep,4302,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4302,,0.03,Oberon,0.13,Keep,0.11,7.16,7.43
George of the Cosmos,637,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/637,,0.03,George,0.05,Cosmos,0.18,7.16,7.43
Uvlius of the Hills,248,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/248,,0.03,Uvlius,0.07,Hills,0.16,7.16,7.42
Ozohr of the Steppe,6487,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6487,,0.03,Ozohr,0.10,Steppe,0.14,7.16,7.42
Zelroth of the Valley,6497,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6497,,0.03,Zelroth,0.12,Valley,0.11,7.16,7.42
Apollo of the Grotto,6468,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6468,,0.03,Apollo,0.04,Grotto,0.19,7.16,7.42
Alatar of the Hills,1073,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1073,,0.03,Alatar,0.07,Hills,0.16,7.16,7.42
Alatar of the Hills,3615,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3615,,0.03,Alatar,0.07,Hills,0.16,7.16,7.42
Alatar of the Hills,8756,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8756,,0.03,Alatar,0.07,Hills,0.16,7.16,7.42
Sorcerer Cairon of the Inferno,2697,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2697,Sorcerer,0.03,Cairon,0.14,Inferno,7.23,0.02,7.42
Sorcerer Cairon of Alfheim,3216,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3216,Sorcerer,0.03,Cairon,0.14,Alfheim,7.23,0.02,7.42
Zelroth of the Keep,5977,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5977,,0.03,Zelroth,0.12,Keep,0.11,7.16,7.42
Isaac of the Hall,7031,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7031,,0.03,Isaac,0.11,Hall,0.12,7.16,7.42
Merlon of the Brambles,7548,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7548,,0.03,Merlon,0.03,Brambles,0.20,7.16,7.42
Solomon of the Tower,4721,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4721,,0.03,Solomon,0.07,Tower,0.16,7.16,7.41
David of the Hills,8381,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8381,,0.03,David,0.06,Hills,0.16,7.16,7.41
Jeldor of the Hall,8360,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8360,,0.03,Jeldor,0.10,Hall,0.12,7.16,7.41
Alessar of the Cosmos,2388,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2388,,0.03,Alessar,0.04,Cosmos,0.18,7.16,7.41
Silas of the Wood,3882,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3882,,0.03,Silas,0.18,Wood,0.04,7.16,7.41
Crowley of the Tower,992,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/992,,0.03,Crowley,0.06,Tower,0.16,7.16,7.41
Thaumaturge Zixin of the Keep,7048,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7048,Thaumaturge,0.93,Zixin,6.35,Keep,0.11,0.02,7.41
Archmagus Remus of the Inferno,243,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/243,Archmagus,0.01,Remus,0.15,Inferno,7.23,0.02,7.41
Casper of the Hall,5189,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5189,,0.03,Casper,0.10,Hall,0.12,7.16,7.41
Ofaris of the Steppe,941,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/941,,0.03,Ofaris,0.08,Steppe,0.14,7.16,7.41
Milton of the Tower,7330,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7330,,0.03,Milton,0.06,Tower,0.16,7.16,7.40
Celah of the Steppe,3796,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3796,,0.03,Celah,0.08,Steppe,0.14,7.16,7.40
Milo of the Tower,747,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/747,,0.03,Milo,0.06,Tower,0.16,7.16,7.40
Uvlius of the Steppe,3409,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3409,,0.03,Uvlius,0.07,Steppe,0.14,7.16,7.40
Ozohr of the Mount,3457,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3457,,0.03,Ozohr,0.10,Mount,0.11,7.16,7.40
Ozohr of the Mount,4910,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4910,,0.03,Ozohr,0.10,Mount,0.11,7.16,7.40
Daria of the Hills,4228,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4228,,0.03,Daria,0.05,Hills,0.16,7.16,7.40
Celah of the Desert,5164,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5164,,0.03,Celah,0.08,Desert,0.13,7.16,7.40
Lumos of the Cosmos,516,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/516,,0.03,Lumos,0.02,Cosmos,0.18,7.16,7.39
Ozohr of the Keep,5939,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5939,,0.03,Ozohr,0.10,Keep,0.11,7.16,7.39
Sage Marius of the Rock,4968,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4968,Sage,0.16,Marius,6.35,Rock,0.86,0.02,7.39
Apollo of the Hills,6663,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6663,,0.03,Apollo,0.04,Hills,0.16,7.16,7.39
Cleric Chiron of the Steppe,4222,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4222,Cleric,0.88,Chiron,6.35,Steppe,0.14,0.02,7.39
Soya of the Tower,3056,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3056,,0.03,Soya,0.04,Tower,0.16,7.16,7.38
Milo of the Steppe,3577,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3577,,0.03,Milo,0.06,Steppe,0.14,7.16,7.38
Aleister of the Cosmos,7191,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7191,,0.03,Aleister,0.01,Cosmos,0.18,7.16,7.38
Battlemage Mushy of the Mist,5906,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5906,Battlemage,2.19,Mushy,4.86,Mist,0.31,0.02,7.38
Remus of the Wood,2986,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2986,,0.03,Remus,0.15,Wood,0.04,7.16,7.38
Celeste of the Wood,6356,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6356,,0.03,Celeste,0.15,Wood,0.04,7.16,7.38
Celeste of the Wood,6959,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6959,,0.03,Celeste,0.15,Wood,0.04,7.16,7.38
Ofaris of the Mount,9984,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9984,,0.03,Ofaris,0.08,Mount,0.11,7.16,7.38
Aldus of the Desert,6385,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6385,,0.03,Aldus,0.06,Desert,0.13,7.16,7.38
Archmagus Zelroth of the Inferno,3323,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3323,Archmagus,0.01,Zelroth,0.12,Inferno,7.23,0.02,7.38
Alatar of the Hall,6406,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6406,,0.03,Alatar,0.07,Hall,0.12,7.16,7.38
Azahl of the Keep,3325,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3325,,0.03,Azahl,0.08,Keep,0.11,7.16,7.38
Jerret of the Steppe,8627,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8627,,0.03,Jerret,0.05,Steppe,0.14,7.16,7.38
Uvlius of the Mount,2339,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2339,,0.03,Uvlius,0.07,Mount,0.11,7.16,7.38
Mystic Zaim of the River,2738,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2738,Mystic,0.48,Zaim,6.35,River,0.52,0.02,7.37
Aleister of the Plains,4029,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4029,,0.03,Aleister,0.01,Plains,0.17,7.16,7.37
Hadrien of the Desert,928,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/928,,0.03,Hadrien,0.05,Desert,0.13,7.16,7.37
Eden of the Desert,4747,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4747,,0.03,Eden,0.05,Desert,0.13,7.16,7.37
Uvlius of the Keep,1985,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1985,,0.03,Uvlius,0.07,Keep,0.11,7.16,7.37
Archmagus Iprix of Alfheim,7386,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7386,Archmagus,0.01,Iprix,0.11,Alfheim,7.23,0.02,7.37
Sondra of the Wood,103,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/103,,0.03,Sondra,0.13,Wood,0.04,7.16,7.36
Eden of the Hall,8937,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8937,,0.03,Eden,0.05,Hall,0.12,7.16,7.36
Aldus of the Mount,8922,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8922,,0.03,Aldus,0.06,Mount,0.11,7.16,7.36
Aldus of the Mount,8990,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8990,,0.03,Aldus,0.06,Mount,0.11,7.16,7.36
Aldus of the Mount,9397,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9397,,0.03,Aldus,0.06,Mount,0.11,7.16,7.36
Sorcerer Ofaris of the Cold,7673,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7673,Sorcerer,0.03,Ofaris,0.08,Cold,7.23,0.02,7.36
George of the Hall,8221,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8221,,0.03,George,0.05,Hall,0.12,7.16,7.36
Necromancer Chiron of the Villa,2057,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2057,Necromancer,0.65,Chiron,6.35,Villa,0.34,0.02,7.36
Carly of the Wood,9585,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9585,,0.03,Carly,0.12,Wood,0.04,7.16,7.36
Aldus of the Keep,1390,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1390,,0.03,Aldus,0.06,Keep,0.11,7.16,7.36
Daria of the Marsh,2939,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2939,,0.03,Daria,0.05,Marsh,0.12,7.16,7.36
Archmagus Ozohr of the Cold,9943,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9943,Archmagus,0.01,Ozohr,0.10,Cold,7.23,0.02,7.36
Hadrien of the Valley,4511,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4511,,0.03,Hadrien,0.05,Valley,0.11,7.16,7.35
Hadrien of the Valley,8416,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8416,,0.03,Hadrien,0.05,Valley,0.11,7.16,7.35
Aleister of the Tower,1729,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1729,,0.03,Aleister,0.01,Tower,0.16,7.16,7.35
Ixar of the Mount,151,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/151,,0.03,Ixar,0.05,Mount,0.11,7.16,7.35
Sorcerer Alatar out of the Void,534,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/534,Sorcerer,0.03,Alatar,0.07,Void,7.23,0.02,7.35
Hadrien of the Keep,9225,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/9225,,0.03,Hadrien,0.05,Keep,0.11,7.16,7.35
Enchanter Eden of the Inferno,670,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/670,Enchanter,0.05,Eden,0.05,Inferno,7.23,0.02,7.35
Conjurer Yumi of the Plains,5711,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5711,Conjurer,0.80,Yumi,6.35,Plains,0.17,0.02,7.35
Alessar of the Marsh,5158,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5158,,0.03,Alessar,0.04,Marsh,0.12,7.16,7.35
Void Disciple Arcus of the Gnostics,4996,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/4996,Void Disciple,1.95,Arcus,4.86,Gnostics,0.51,0.02,7.35
Geomancer Auguste of the Sun,2417,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2417,Geomancer,0.62,Auguste,6.35,Sun,0.36,0.02,7.35
Chronomancer Min of the Steppe,8206,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8206,Chronomancer,2.32,Min,4.86,Steppe,0.14,0.02,7.34
Voodoo Priest Gaspard of Avalon,2551,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2551,Voodoo Priest,2.32,Gaspard,3.84,Avalon,1.16,0.02,7.34
Apollo of the Mount,1150,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1150,,0.03,Apollo,0.04,Mount,0.11,7.16,7.34
Artis of the Wood,6810,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6810,,0.03,Artis,0.10,Wood,0.04,7.16,7.34
Aleister of the Steppe,7959,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7959,,0.03,Aleister,0.01,Steppe,0.14,7.16,7.33
Adept Corky of the Carnival,3052,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3052,Adept,0.26,Corky,3.84,Carnival,3.21,0.02,7.33
Lumos of the Hall,2908,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2908,,0.03,Lumos,0.02,Hall,0.12,7.16,7.33
Casper of the Wood,3185,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/3185,,0.03,Casper,0.10,Wood,0.04,7.16,7.33
Archmagus Alatar of the Cold,6089,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6089,Archmagus,0.01,Alatar,0.07,Cold,7.23,0.02,7.33
Aleister of the Desert,2842,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2842,,0.03,Aleister,0.01,Desert,0.13,7.16,7.33
Chronomancer Cosmo of the Garden,7716,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7716,Chronomancer,2.32,Cosmo,2.16,Garden,2.82,0.02,7.33
Ghost Eater Yumi of the Steppe,7267,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7267,Ghost Eater,0.82,Yumi,6.35,Steppe,0.14,0.02,7.32
Lumos of the Valley,5213,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5213,,0.03,Lumos,0.02,Valley,0.11,7.16,7.32
Archmagus Crowley of the Inferno,1981,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/1981,Archmagus,0.01,Crowley,0.06,Inferno,7.23,0.02,7.32
Archmagus Aldus out of the Void,5553,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/5553,Archmagus,0.01,Aldus,0.06,Void,7.23,0.02,7.32
Archmagus Aldus out of the Void,6452,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6452,Archmagus,0.01,Aldus,0.06,Void,7.23,0.02,7.32
Ghost Eater Abaddon of the Desert,7432,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7432,Ghost Eater,0.82,Abaddon,6.35,Desert,0.13,0.02,7.32
Battlemage Zafar of the Thorn,6270,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/6270,Battlemage,2.19,Zafar,1.59,Thorn,3.52,0.02,7.32
Azahl of the Wood,7058,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7058,,0.03,Azahl,0.08,Wood,0.04,7.16,7.31
Ofaris of the Wood,8626,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8626,,0.03,Ofaris,0.08,Wood,0.04,7.16,7.31
Archmagus Ixar of Alfheim,2476,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/2476,Archmagus,0.01,Ixar,0.05,Alfheim,7.23,0.02,7.31
Voodoo Priest Marceau of the Court,8276,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/8276,Voodoo Priest,2.32,Marceau,3.84,Court,1.13,0.02,7.31
Celah of the Wood,7147,https://opensea.io/assets/0x521f9c7505005cfa19a8e5786a9c3c9c9f5e6f42/7147,,0.03,Celah,0.08,Wood,0.04,7.16,7.31
